945,42.16905,-71.045443,acceleration
999,42.409676,-71.139431,phone
1118,42.364301,-71.101889,brake
1059,42.338395,-71.260445,phone
426,42.363766,-71.058095,phone
723,42.415875,-71.196418,speeding
1176,42.36031,-71.14978,speeding
1399,42.519587,-71.077112,speeding
1159,42.479391,-71.114317,speeding
904,42.371104,-71.10553,brake
509,42.334741,-71.32225,brake
528,42.450108,-71.289534,brake
1159,42.52794,-71.45945,speeding
448,42.201824,-71.076685,speeding
704,42.489283,-71.017856,acceleration
934,42.326662,-71.347213,brake
637,42.36439,-71.19203,phone
519,42.525217,-71.08035,speeding
541,42.381457,-71.100579,phone
602,42.168007,-71.549059,brake
969,42.398867,-71.007067,speeding
1081,42.206769,-71.004299,phone
1376,42.335566,-71.033354,phone
713,42.467768,-71.106453,speeding
710,42.470912,-71.18024,phone
798,42.458828,-71.08976,phone
1061,42.567226,-70.87954,brake
1035,42.334546,-71.207545,phone
1038,42.129432,-71.095417,phone
863,42.300517,-71.380693,phone
857,42.225735,-71.023873,phone
1020,42.456431,-71.084307,speeding
474,42.354279,-71.079812,speeding
291,42.274019,-71.071885,acceleration
1046,42.35668,-71.1275,speeding
909,42.286508,-71.459822,speeding
1110,42.339765,-71.07945,phone
1045,42.02003,-71.267138,phone
384,42.248698,-71.034505,phone
942,42.039406,-71.054213,phone
647,42.384543,-71.262693,speeding
1432,42.33493,-71.06877,speeding
1085,42.2872,-71.14942,phone
1104,42.471233,-71.246648,phone
1090,42.306459,-71.153657,acceleration
451,42.51066,-71.009391,phone
1002,42.285484,-71.041794,speeding
790,42.204134,-71.132516,speeding
830,42.579945,-71.193903,brake
594,42.459253,-71.090615,phone
1166,42.096685,-70.84952,brake
1119,42.286752,-71.28898,brake
1318,42.504357,-71.201891,phone
485,42.450466,-71.37652,phone
870,42.562969,-70.924478,phone
1294,42.36863,-71.217931,phone
1435,42.133657,-70.840385,speeding
1128,42.25707,-71.46154,acceleration
1113,42.513029,-71.040395,phone
443,42.153342,-71.489449,acceleration
621,42.34714,-71.23073,speeding
753,42.38387,-71.076432,speeding
528,42.22833,-71.181281,speeding
1297,42.33559,-71.039732,phone
359,42.36694,-71.05199,brake
980,42.510419,-70.990132,phone
344,42.538697,-70.987935,acceleration
443,42.43895,-71.058553,speeding
403,42.520684,-71.158098,speeding
397,42.085377,-71.221576,brake
1174,42.357013,-71.134946,speeding
1064,42.58222,-71.32002,brake
881,42.347778,-71.082503,phone
1030,42.550687,-70.882572,brake
323,42.475541,-70.97402,speeding
477,42.118749,-71.54302,acceleration
1362,42.305734,-71.444011,speeding
641,42.12722,-70.71077,speeding
727,42.298195,-71.282581,phone
655,42.549324,-71.205497,speeding
473,42.259806,-71.093258,brake
1267,42.476714,-71.251936,acceleration
1131,42.440832,-71.258339,speeding
490,42.465523,-71.058939,brake
859,42.134976,-71.341383,speeding
798,42.558872,-71.182201,brake
1004,42.506401,-70.904262,speeding
709,42.253571,-71.368109,speeding
670,42.0695,-71.47525,brake
1213,42.244737,-71.163998,brake
1134,42.548949,-70.936914,brake
972,42.153704,-71.190437,brake
928,42.144979,-70.954202,brake
482,42.393435,-71.085885,acceleration
341,42.448,-71.32646,speeding
735,42.066635,-70.771718,acceleration
971,42.564287,-71.256003,acceleration
513,42.382697,-71.049479,speeding
612,42.349372,-71.048397,speeding
814,42.181026,-71.028789,speeding
753,42.522112,-70.993675,brake
608,42.27361,-71.030647,brake
1160,42.319753,-71.117157,speeding
1227,42.346723,-71.104774,acceleration
823,42.33295,-71.06302,speeding
808,42.410965,-71.233777,acceleration
1098,42.5086,-70.950176,phone
645,42.371118,-71.080567,phone
960,42.352738,-71.172576,speeding
441,42.30017,-71.104877,acceleration
589,42.13565,-71.326639,phone
895,42.271737,-71.172987,acceleration
654,42.182396,-71.076175,phone
1438,42.36038,-71.1823,speeding
1062,42.365002,-71.134712,speeding
973,42.326162,-71.057184,speeding
1208,42.37227,-71.067902,speeding
436,42.378036,-71.095905,acceleration
406,42.339599,-71.06355,brake
1303,42.443847,-71.224375,phone
442,42.399642,-71.095012,speeding
1162,42.362123,-71.183709,speeding
998,42.374815,-71.150964,brake
1290,42.418751,-71.165513,brake
967,42.063471,-71.294616,phone
579,42.352366,-71.058324,acceleration
1157,42.469294,-70.956122,phone
795,42.409178,-71.127187,acceleration
901,42.50061,-71.147414,brake
754,42.429233,-71.074699,brake
497,42.509197,-71.161122,acceleration
560,42.41917,-71.1244,phone
325,42.109711,-71.354727,phone
463,42.338232,-71.193006,acceleration
1357,42.20609,-70.99316,speeding
576,42.445383,-71.10512,speeding
722,42.419575,-71.212959,brake
1022,42.285887,-71.464843,speeding
596,42.329654,-71.249457,speeding
1012,42.380128,-71.179082,phone
694,42.14547,-71.516395,brake
911,42.453265,-71.310351,acceleration
551,42.35598,-71.18032,speeding
728,42.48619,-71.261602,acceleration
1367,42.344331,-71.124977,acceleration
797,42.571952,-71.597082,speeding
576,42.482115,-70.903901,phone
891,42.40167,-71.067126,brake
1073,42.499376,-71.015,phone
1272,42.0847,-70.87629,phone
1073,42.339046,-71.264433,acceleration
649,42.243862,-70.964146,speeding
882,42.377356,-71.027583,speeding
1043,42.142509,-71.482808,speeding
480,42.440717,-71.232373,acceleration
1182,42.364095,-71.078072,speeding
1187,42.48456,-71.260037,acceleration
59,42.278667,-71.095428,phone
1107,42.104051,-71.548849,phone
1072,42.363355,-71.083778,acceleration
333,42.365852,-71.02196,speeding
1018,42.429718,-71.045456,brake
505,42.448652,-71.405236,speeding
14,42.312686,-71.052262,phone
1040,42.233918,-70.879307,phone
477,42.1426,-71.434058,phone
775,42.05235,-71.058679,speeding
1057,42.299031,-71.115413,brake
563,42.04602,-71.3027,speeding
734,42.422897,-71.248534,speeding
636,42.393618,-71.262544,speeding
1312,42.383005,-71.073195,speeding
1213,42.504934,-71.01447,speeding
1155,42.489736,-71.222569,brake
1018,42.351601,-71.108501,brake
482,42.374407,-71.071456,phone
1109,42.421186,-71.183603,brake
1067,42.37185,-71.12698,speeding
1109,42.45167,-71.41077,speeding
417,42.368025,-71.29735,acceleration
1071,42.60735,-71.31841,brake
895,42.190863,-71.437588,acceleration
786,42.461096,-70.945853,acceleration
888,42.458874,-71.065438,brake
387,42.464049,-70.996948,speeding
539,42.338974,-71.270076,speeding
1118,42.070408,-71.216228,speeding
835,42.195394,-71.287924,brake
992,42.408877,-71.234378,phone
893,42.201123,-70.883928,phone
1062,42.448414,-71.240787,brake
458,42.057473,-71.038369,phone
708,42.43292,-71.02425,acceleration
656,42.491299,-71.055023,speeding
825,42.373102,-71.372038,phone
1089,42.374935,-71.14825,speeding
1099,42.357388,-71.227515,acceleration
873,42.574513,-71.076474,speeding
901,42.361877,-71.099355,brake
1122,42.421745,-71.240549,speeding
391,42.610338,-70.97267,speeding
699,42.451467,-71.347711,acceleration
948,42.590077,-71.096223,speeding
538,42.367986,-71.090846,brake
940,42.319231,-71.23684,phone
1370,42.575555,-71.154247,phone
990,42.20867,-70.995966,phone
926,42.184925,-71.308193,speeding
690,42.503833,-71.241565,phone
626,42.40303,-71.13428,brake
1012,42.22345,-71.003216,brake
548,42.401003,-71.116486,acceleration
807,42.165529,-71.054047,speeding
75,42.375052,-71.07257,speeding
522,42.503539,-71.072885,phone
1206,42.417608,-71.048743,brake
926,42.418802,-71.214162,brake
550,42.44207,-71.09332,brake
1186,42.40076,-71.15228,speeding
902,42.47607,-71.44721,speeding
1098,42.429033,-71.260038,speeding
646,42.51649,-71.005628,phone
1356,42.380054,-71.144538,phone
730,42.348944,-71.358638,brake
1105,42.395698,-71.174964,brake
1084,42.238221,-71.40998,speeding
309,42.602953,-71.1715,speeding
1106,42.388005,-71.102176,brake
1121,42.027684,-70.725555,speeding
1250,42.355178,-71.549608,acceleration
752,42.52079,-70.971855,speeding
1244,42.493661,-71.257884,speeding
1286,42.355797,-71.186555,speeding
1159,42.286369,-71.597121,acceleration
942,42.574411,-70.95596,phone
661,42.219738,-71.162098,phone
455,42.493982,-71.234893,speeding
1033,42.447188,-71.024392,phone
846,42.564535,-71.260577,speeding
1203,42.450562,-71.244889,acceleration
384,42.024158,-70.685733,speeding
950,42.308759,-71.284837,phone
932,42.520446,-70.932121,phone
448,42.317168,-71.082389,brake
1232,42.195482,-70.949846,speeding
380,42.288115,-71.043042,speeding
752,42.126413,-71.131844,brake
527,42.43266,-71.1016,speeding
1016,42.230136,-71.071168,phone
1370,42.401933,-71.095584,speeding
761,42.302384,-71.395888,phone
468,42.272652,-71.144133,speeding
1110,42.365804,-71.33566,brake
1089,42.263573,-70.991714,brake
1154,42.370604,-71.231258,acceleration
866,42.14493,-71.357173,brake
654,42.603937,-70.681906,brake
514,42.39782,-71.150795,phone
527,42.415246,-71.340776,phone
543,42.429968,-71.0455,acceleration
1306,42.455663,-70.957646,acceleration
637,42.313413,-71.273477,phone
741,42.126276,-71.074699,speeding
620,42.467412,-70.921447,phone
567,42.463325,-71.024856,brake
936,42.073138,-70.885779,speeding
1069,42.298733,-71.475484,speeding
813,42.35159,-71.151934,brake
530,42.373953,-71.382167,brake
725,42.429357,-71.01804,phone
601,42.444245,-71.1054,speeding
862,42.11461,-71.1363,speeding
805,42.323958,-71.082676,acceleration
1424,42.404569,-71.177539,speeding
584,42.555972,-70.931341,phone
839,42.3727,-71.22869,phone
941,42.480088,-71.113398,acceleration
862,42.563671,-70.878795,brake
628,42.425358,-71.103392,phone
1062,42.393429,-71.120642,brake
481,42.597758,-70.967427,speeding
1060,42.341585,-71.56021,acceleration
1105,42.153556,-71.206282,acceleration
1345,42.314727,-71.114483,brake
679,42.487802,-71.191285,brake
1023,42.37505,-71.13707,brake
1301,42.294879,-71.481736,phone
450,42.316861,-71.230173,brake
1002,42.348175,-71.057713,phone
705,42.228138,-71.366044,phone
1365,42.322668,-71.116714,speeding
781,42.411722,-71.113379,acceleration
870,42.345184,-71.126411,phone
427,42.351504,-71.063092,phone
1163,42.515488,-71.257007,speeding
1116,42.365938,-71.084903,phone
991,42.496381,-70.886059,speeding
333,42.504963,-71.24645,speeding
804,42.305288,-71.282772,phone
922,42.333828,-71.111646,speeding
489,42.361522,-71.196746,acceleration
530,42.372807,-71.080341,brake
952,42.54638,-71.24727,speeding
1034,42.257037,-71.297454,speeding
524,42.236667,-71.191876,speeding
468,42.34921,-71.219425,speeding
729,42.497711,-71.239111,speeding
429,42.154986,-70.85578,speeding
621,42.368777,-71.087673,brake
1133,42.383394,-71.091262,acceleration
199,42.45013,-71.10437,speeding
1329,42.384074,-71.262885,speeding
1100,42.41254,-71.186824,speeding
4,42.381851,-71.097995,phone
403,42.36634,-71.064954,acceleration
1080,42.466072,-71.322009,phone
904,42.292671,-71.51858,acceleration
1160,42.34782,-71.057554,phone
1219,42.472037,-71.174921,brake
1062,42.435396,-70.972056,speeding
501,42.358493,-71.072354,speeding
1026,42.454581,-71.377515,phone
702,42.356762,-71.120054,speeding
676,42.174708,-70.91075,phone
534,42.480175,-71.250001,brake
512,42.318545,-71.214433,speeding
903,42.554858,-71.29318,speeding
535,42.317203,-71.22687,acceleration
1084,42.503385,-71.529499,phone
392,42.486935,-71.263756,phone
1040,42.305794,-71.248349,brake
391,42.36227,-71.165308,acceleration
478,42.483599,-71.299854,phone
728,42.115065,-71.561913,phone
838,42.393169,-71.111338,brake
657,42.352289,-71.113649,speeding
527,42.275254,-71.005048,speeding
1086,42.315352,-71.41218,speeding
1098,42.410164,-71.084717,phone
1256,42.491588,-71.193268,acceleration
1028,42.490217,-71.227522,acceleration
332,42.410492,-71.057107,acceleration
1198,42.386076,-71.090644,brake
516,42.31462,-71.2689,speeding
1148,42.401924,-71.068461,acceleration
988,42.03725,-70.723915,speeding
361,42.468743,-71.120375,speeding
1107,42.513199,-71.201262,acceleration
1164,42.03609,-71.458008,speeding
1384,42.108194,-70.944014,speeding
831,42.532887,-70.927666,phone
358,42.37277,-71.029345,speeding
826,42.46761,-71.40037,speeding
530,42.062207,-71.07778,phone
486,42.568514,-71.159737,phone
501,42.356696,-71.119711,brake
1012,42.323002,-71.098566,phone
611,42.23207,-71.112815,phone
900,42.371416,-71.11205,phone
728,42.123664,-71.230796,acceleration
1275,42.395539,-71.097996,brake
435,42.475105,-71.456233,acceleration
664,42.551749,-71.567439,acceleration
567,42.526766,-71.136111,phone
542,42.168087,-70.898297,speeding
1112,42.323633,-71.337676,phone
894,42.36244,-71.34887,speeding
1245,42.165679,-70.892964,acceleration
545,42.42109,-71.11798,acceleration
660,42.400033,-71.006152,speeding
532,42.365235,-71.113773,phone
1078,42.427981,-71.126874,acceleration
741,42.51347,-71.03198,speeding
132,42.424126,-71.137899,speeding
420,42.59401,-71.16781,brake
970,42.411077,-71.089116,brake
1190,42.220349,-71.023155,acceleration
544,42.516644,-70.951915,phone
932,42.174191,-70.824355,phone
712,42.541366,-70.885554,brake
1363,42.389876,-71.239485,phone
700,42.396311,-71.009139,phone
717,42.431105,-71.265456,brake
974,42.36845,-71.02649,speeding
1148,42.105262,-71.230821,speeding
1356,42.521213,-71.208721,speeding
634,42.369902,-71.085208,brake
1176,42.456006,-71.083293,speeding
873,42.402444,-71.039852,phone
853,42.453291,-71.310008,brake
459,42.112722,-71.188555,phone
1088,42.282735,-71.354966,phone
501,42.353463,-71.174081,phone
1311,42.449748,-70.991632,phone
396,42.43462,-71.14604,speeding
625,42.212285,-71.261957,speeding
1005,42.123485,-70.939413,brake
746,42.612306,-71.332169,brake
1432,42.380899,-71.061871,brake
963,42.524392,-70.923839,phone
1091,42.406606,-71.133815,brake
933,42.524219,-71.081258,acceleration
1135,42.307506,-71.289974,brake
469,42.204341,-71.134028,speeding
1017,42.508099,-71.249089,phone
15,42.446603,-71.217634,speeding
393,42.442543,-71.137082,speeding
1101,42.517733,-71.501443,speeding
1230,42.364749,-71.135332,phone
616,42.222314,-71.1701,acceleration
995,42.484084,-71.198556,speeding
1318,42.493876,-71.184538,speeding
1123,42.376599,-71.234407,phone
417,42.361623,-71.332566,phone
1018,42.264508,-71.29999,speeding
542,42.168777,-71.063652,speeding
1240,42.612391,-71.331718,acceleration
886,42.385499,-71.22769,brake
1166,42.290703,-71.537998,speeding
941,42.374344,-71.108575,phone
1329,42.348873,-71.15034,phone
1074,42.014979,-70.717592,brake
722,42.367375,-71.089999,brake
781,42.564884,-70.97573,speeding
673,42.397944,-71.130845,acceleration
1010,42.07537,-71.47396,speeding
992,42.266463,-71.198532,brake
1187,42.465994,-70.957377,brake
602,42.520781,-70.888586,phone
470,42.507985,-71.196977,acceleration
460,42.423833,-71.090148,brake
562,42.399146,-71.259316,brake
1363,42.419587,-71.231723,brake
924,42.537756,-71.243567,phone
1170,42.072914,-71.225898,speeding
998,42.305811,-71.300994,acceleration
1351,42.599108,-71.343696,speeding
846,42.287406,-71.59474,brake
868,42.347048,-71.079676,phone
937,42.206177,-71.137877,speeding
1049,42.299847,-71.391994,acceleration
1073,42.48263,-71.09667,brake
1138,42.296797,-71.491821,acceleration
514,42.368391,-71.19956,acceleration
925,42.125474,-71.32988,phone
1190,42.363131,-71.070535,speeding
555,42.351573,-71.151758,phone
869,42.351312,-71.104719,speeding
1059,42.397303,-71.597026,phone
864,42.280632,-71.125148,phone
597,42.593565,-71.015062,brake
1023,42.323782,-71.176654,speeding
439,42.51881,-71.210544,brake
566,42.514785,-71.041194,phone
800,42.437775,-71.018192,brake
1136,42.209279,-71.357964,phone
571,42.019275,-71.485084,speeding
1062,42.091621,-71.116378,phone
466,42.30601,-71.058789,phone
877,42.556291,-70.89135,phone
615,42.425705,-71.101004,speeding
561,42.136674,-70.817817,phone
472,42.203151,-71.125619,speeding
549,42.388604,-71.144026,brake
789,42.022707,-71.048469,speeding
1018,42.37486,-71.26755,brake
1344,42.389398,-71.088462,brake
1087,42.238247,-71.193904,speeding
1347,42.415967,-71.137938,brake
1002,42.400894,-71.13592,acceleration
938,42.292752,-71.076637,phone
868,42.493117,-71.257823,brake
1283,42.396899,-71.036473,speeding
934,42.370487,-71.250284,acceleration
853,42.459137,-71.090384,speeding
1092,42.24326,-71.37027,speeding
1139,42.360519,-71.059414,brake
412,42.574782,-71.071982,phone
560,42.374849,-71.132881,brake
593,42.418595,-71.10653,speeding
674,42.349779,-71.229814,acceleration
405,42.317355,-71.36396,acceleration
